band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
80m,3817000,3.817000,2.63587080,6.93718883,27.12440648,-29.21665126,-0.1338845058,-0.4295437681,-107.31173533
80m,3818338,3.818338,2.64584716,6.90817911,26.96787189,-29.15482228,-0.1362153032,-0.4303893875,-107.56222387
80m,3819675,3.819675,2.65652251,6.87741820,26.77050963,-29.03492147,-0.1395798939,-0.4309937877,-107.94485360
80m,3821013,3.821013,2.66764309,6.84567917,26.59277591,-28.95268648,-0.1423724544,-0.4318259931,-108.24731898
80m,3822350,3.822350,2.67876770,6.81423520,26.41725235,-28.87037942,-0.1451545246,-0.4326385025,-108.54711556
80m,3823688,3.823688,2.68823446,6.78771521,26.26856172,-28.79842373,-0.1475440332,-0.4333038223,-108.80419231
80m,3825025,3.825025,2.69842459,6.75940998,26.11054879,-28.72137818,-0.1500999885,-0.4340062875,-109.07781618
80m,3826363,3.826363,2.70864666,6.73126391,25.92791893,-28.59782295,-0.1534141402,-0.4344269384,-109.45023575
80m,3827700,3.827700,2.71954545,6.70152422,25.76357984,-28.51619964,-0.1561145225,-0.4351430146,-109.73626101
80m,3829038,3.829038,2.73017884,6.67277317,25.59894468,-28.42522315,-0.1589253301,-0.4357562299,-110.03749679
80m,3830375,3.830375,2.74069319,6.64459718,25.45718622,-28.37037560,-0.1611182344,-0.4365569680,-110.25737758
80m,3831713,3.831713,2.75119765,6.61669565,25.29189032,-28.26874794,-0.1640692136,-0.4370560899,-110.57594661
80m,3833050,3.833050,2.76110694,6.59059906,25.12810038,-28.15464262,-0.1671444486,-0.4373933944,-110.91373500
80m,3834388,3.834388,2.77297003,6.55963923,24.96395033,-28.07393225,-0.1698969673,-0.4381253663,-111.19537759
80m,3835725,3.835725,2.78307557,6.53350534,24.80988962,-27.97475972,-0.1727329917,-0.4385372552,-111.49870756
80m,3837063,3.837063,2.79389974,6.50575365,24.67452354,-27.92227927,-0.1748780720,-0.4393101165,-111.70623099
80m,3838400,3.838400,2.80377041,6.48066075,24.51592095,-27.80316332,-0.1779984350,-0.4395313439,-112.04663056
80m,3839738,3.839738,2.81379811,6.45537508,24.36383916,-27.69629341,-0.1809285165,-0.4398285922,-112.36037569
80m,3841075,3.841075,2.82553449,6.42604159,24.20455465,-27.60430928,-0.1838040781,-0.4403785462,-112.65455706
80m,3842413,3.842413,2.83565627,6.40096637,24.06480483,-27.51701378,-0.1864071563,-0.4407813150,-112.92358332
80m,3843750,3.843750,2.84688221,6.37339381,23.92803733,-27.45385373,-0.1887316228,-0.4414463751,-113.14816703
80m,3845088,3.845088,2.85702480,6.34869455,23.77581039,-27.33511867,-0.1918395783,-0.4415956413,-113.48126504
80m,3846425,3.846425,2.86735794,6.32373594,23.63639420,-27.24305967,-0.1945228347,-0.4419344160,-113.75728111
80m,3847763,3.847763,2.87762947,6.29912828,23.48814623,-27.12807248,-0.1975697113,-0.4420816090,-114.08023937
80m,3849100,3.849100,2.88904337,6.27201716,23.34066094,-27.03283202,-0.2004115192,-0.4424629195,-114.36792797
80m,3850438,3.850438,2.90019101,6.24577235,23.20241886,-26.94875602,-0.2030315380,-0.4428843187,-114.62815023
80m,3851775,3.851775,2.91112856,6.22024378,23.06679431,-26.86310122,-0.2056465520,-0.4432575107,-114.88864816
80m,3853113,3.853113,2.92091900,6.19757636,22.93425546,-26.75932274,-0.2084277121,-0.4433678929,-115.17826654
80m,3854450,3.854450,2.93099551,6.17442567,22.79516659,-26.64340115,-0.2114341910,-0.4433910743,-115.49447267
80m,3855788,3.855788,2.94225360,6.14877247,22.65630362,-26.54689449,-0.2142419286,-0.4436552750,-115.77598005
80m,3857125,3.857125,2.95427216,6.12163023,22.51928608,-26.46540423,-0.2168758851,-0.4440903095,-116.02902666
80m,3858463,3.858463,2.96501561,6.09757794,22.39166708,-26.37789148,-0.2194649621,-0.4443455405,-116.28504594
80m,3859800,3.859800,2.97416174,6.07725615,22.26807482,-26.26660406,-0.2222704607,-0.4442472603,-116.58019889
80m,3861138,3.861138,2.98439739,6.05468000,22.13493961,-26.15074795,-0.2252612103,-0.4441883123,-116.89093249
80m,3862475,3.862475,2.99515172,6.03114699,22.00417065,-26.04683802,-0.2281033521,-0.4442549479,-117.17829756
80m,3863813,3.863813,3.00756111,6.00422758,21.87324554,-25.97026868,-0.2306602613,-0.4446797608,-117.41626406
80m,3865150,3.865150,3.01848130,5.98074442,21.74839636,-25.87697040,-0.2333306971,-0.4448163800,-117.67948573
80m,3866488,3.866488,3.02825486,5.95988828,21.62453322,-25.76151358,-0.2362423062,-0.4446447541,-117.98196466
80m,3867825,3.867825,3.03889319,5.93735787,21.49816823,-25.65302488,-0.2391222454,-0.4445880863,-118.27364019
80m,3869163,3.869163,3.04905202,5.91600745,21.37886892,-25.54976245,-0.2418611881,-0.4445189288,-118.55045648
80m,3870500,3.870500,3.06069164,5.89174004,21.25586620,-25.46193906,-0.2444898716,-0.4446949700,-118.80165654
80m,3871838,3.871838,3.07111393,5.87018532,21.13940043,-25.36466324,-0.2471449886,-0.4446679681,-119.06516089
80m,3873175,3.873175,3.08193714,5.84797399,21.01635061,-25.25523043,-0.2500350569,-0.4445444344,-119.35567908
80m,3874513,3.874513,3.09331338,5.82481490,20.89409057,-25.15482887,-0.2528252222,-0.4445307615,-119.62889387
80m,3875850,3.875850,3.10471650,5.80179123,20.77465279,-25.05893421,-0.2555371995,-0.4445436727,-119.89159673
80m,3877188,3.877188,3.11564513,5.77990196,20.66269627,-24.97058729,-0.2580715823,-0.4445738404,-120.13482464
80m,3878525,3.878525,3.12619783,5.75892751,20.54482904,-24.85681630,-0.2609823667,-0.4443133177,-120.42927856
80m,3879863,3.879863,3.13504173,5.74147058,20.43950204,-24.74158193,-0.2637451283,-0.4438852167,-120.71768756
80m,3881200,3.881200,3.14657451,5.71887011,20.32339662,-24.64464294,-0.2664633161,-0.4438286221,-120.97952459
80m,3882538,3.882538,3.15941947,5.69391416,20.20183745,-24.55397627,-0.2691982140,-0.4439180506,-121.23321788
80m,3883875,3.883875,3.16973241,5.67404019,20.09379253,-24.44995537,-0.2719026456,-0.4436621531,-121.50245304
80m,3885213,3.885213,3.17146020,5.67072461,20.04702168,-24.35337735,-0.2736581144,-0.4428150682,-121.71591563
80m,3886550,3.886550,3.19048853,5.63447345,19.87810185,-24.23685531,-0.2773916071,-0.4430566191,-122.05011180
80m,3887888,3.887888,3.20198073,5.61281085,19.76826108,-24.14090741,-0.2800591182,-0.4429204365,-122.30521618
80m,3889225,3.889225,3.21524035,5.58802980,19.64935265,-24.04866638,-0.2828255200,-0.4429365355,-122.55920002
80m,3890563,3.890563,3.22482165,5.57026355,19.55048573,-23.94253670,-0.2854688339,-0.4425186165,-122.82606893
80m,3891900,3.891900,3.23383499,5.55365677,19.45574286,-23.83532047,-0.2880725908,-0.4420314537,-123.09235035
80m,3893238,3.893238,3.24485516,5.53349103,19.34832133,-23.72563837,-0.2908988719,-0.4416458714,-123.37169622
80m,3894575,3.894575,3.25576396,5.51367758,19.24501382,-23.62294489,-0.2935943840,-0.4413098815,-123.63500551
80m,3895913,3.895913,3.26768465,5.49219322,19.13910112,-23.52820256,-0.2962467613,-0.4411158935,-123.88471204
80m,3897250,3.897250,3.27840303,5.47302288,19.03953208,-23.42727786,-0.2988844585,-0.4407522212,-124.14211980
80m,3898588,3.898588,3.28885178,5.45446735,18.93961017,-23.31750865,-0.3016373722,-0.4402540226,-124.41675597
80m,3899925,3.899925,3.30054252,5.43385963,18.83176061,-23.20342495,-0.3045682037,-0.4397744609,-124.70474892
80m,3901263,3.901263,3.31157758,5.41455463,18.73677834,-23.11376137,-0.3070336642,-0.4395094583,-124.93748021
80m,3902600,3.902600,3.32327036,5.39425287,18.63531520,-23.01327264,-0.3097299785,-0.4391496270,-125.19512059
80m,3903938,3.903938,3.33323727,5.37707130,18.54414063,-22.91039079,-0.3123053794,-0.4386287260,-125.45101573
80m,3905275,3.905275,3.34385148,5.35889758,18.44831622,-22.80209214,-0.3150221689,-0.4380715016,-125.72033880
80m,3906613,3.906613,3.35413387,5.34141244,18.35426241,-22.69053321,-0.3177575032,-0.4374360770,-125.99499230
80m,3907950,3.907950,3.36760843,5.31867636,18.25154720,-22.60687981,-0.3203133285,-0.4373258329,-126.22040219
80m,3909288,3.909288,3.37479247,5.30663586,18.16446086,-22.45520695,-0.3234198591,-0.4359701000,-126.56948538
80m,3910625,3.910625,3.38860769,5.28363867,18.06809395,-22.39260240,-0.3256504322,-0.4361039266,-126.74967816
80m,3911963,3.911963,3.39747987,5.26897782,17.98710768,-22.28717719,-0.3281416585,-0.4353844353,-127.00469624
80m,3913300,3.913300,3.40963652,5.24902513,17.88770327,-22.17812852,-0.3309723359,-0.4348132887,-127.27776176
80m,3914638,3.914638,3.42257836,5.22795406,17.78919568,-22.08325971,-0.3336334856,-0.4344493887,-127.52230114
80m,3915975,3.915975,3.43464570,5.20846316,17.69575456,-21.98634425,-0.3362460384,-0.4339882995,-127.76785653
80m,3917313,3.917313,3.44348370,5.19428291,17.61774953,-21.88034378,-0.3387242356,-0.4331961165,-128.02252434
80m,3918650,3.918650,3.45362016,5.17811686,17.53309547,-21.77291062,-0.3413319743,-0.4324502080,-128.28395264
80m,3919988,3.919988,3.46383005,5.16193807,17.44851276,-21.66450738,-0.3439565571,-0.4316797445,-128.54736096
80m,3921325,3.921325,3.47634624,5.14224608,17.35603372,-21.56797664,-0.3465785702,-0.4311859465,-128.79161911
80m,3922663,3.922663,3.48803441,5.12399592,17.26832882,-21.47015949,-0.3491453137,-0.4306092565,-129.03572751
80m,3924000,3.924000,3.49825875,5.10814033,17.18643979,-21.36351396,-0.3517263061,-0.4298132762,-129.29426927
80m,3925338,3.925338,3.50803980,5.09306634,17.10748099,-21.25682922,-0.3542657498,-0.4289744651,-129.55137403
80m,3926675,3.926675,3.52076747,5.07358766,17.01571534,-21.15495456,-0.3569674990,-0.4283560302,-129.80589794
80m,3928013,3.928013,3.53240394,5.05591256,16.93143700,-21.05751708,-0.3595008066,-0.4277169702,-130.04741992
80m,3929350,3.929350,3.54326633,5.03952710,16.84988168,-20.95317860,-0.3620755214,-0.4269238919,-130.30138414
80m,3930688,3.930688,3.55279621,5.02524129,16.77514510,-20.84734519,-0.3645593360,-0.4260183856,-130.55479996
80m,3932025,3.932025,3.56371339,5.00897780,16.69430143,-20.74154738,-0.3671511034,-0.4251761961,-130.81149292
80m,3933363,3.933363,3.57678065,4.98965297,16.60529931,-20.64136683,-0.3698221428,-0.4245157913,-131.06115119
80m,3934700,3.934700,3.58792344,4.97329476,16.52655474,-20.54219362,-0.3723141624,-0.4237457260,-131.30339166
80m,3936038,3.936038,3.59859427,4.95773235,16.45056703,-20.44245593,-0.3747714716,-0.4229264923,-131.54539023
80m,3937375,3.937375,3.60753047,4.94477648,16.38131599,-20.33471567,-0.3772115051,-0.4218838381,-131.80028824
80m,3938713,3.938713,3.61932318,4.92778522,16.30042244,-20.23134027,-0.3798062257,-0.4210430075,-132.05236808
80m,3940050,3.940050,3.63165941,4.91013868,16.21837112,-20.13047208,-0.3823981234,-0.4202508512,-132.29994565
80m,3941388,3.941388,3.64387557,4.89279125,16.13808658,-20.03153452,-0.3849432250,-0.4194638740,-132.54269369
80m,3942725,3.942725,3.65356286,4.87912409,16.06916732,-19.92933591,-0.3873334901,-0.4184801514,-132.78648037
80m,3944063,3.944063,3.66351994,4.86515771,15.99902331,-19.82483778,-0.3897763490,-0.4174620970,-133.03570433
80m,3945400,3.945400,3.67505953,4.84907389,15.92300945,-19.72293648,-0.3922972197,-0.4165493939,-133.28257791
80m,3946738,3.946738,3.68684685,4.83275700,15.84701894,-19.62298358,-0.3948005478,-0.4156626781,-133.52547521
80m,3948075,3.948075,3.69835217,4.81693873,15.77189051,-19.51861588,-0.3973451683,-0.4146793315,-133.77710146
80m,3949413,3.949413,3.70803055,4.80371426,15.70692016,-19.42101022,-0.3996351157,-0.4136904882,-134.00994956
80m,3950750,3.950750,3.71874609,4.78915919,15.63580118,-19.31398264,-0.4021483183,-0.4125959886,-134.26532213
80m,3952088,3.952088,3.73020664,4.77369189,15.56332355,-19.21238373,-0.4046278466,-0.4116058755,-134.51018703
80m,3953425,3.953425,3.74279152,4.75682473,15.48658354,-19.11030818,-0.4071949795,-0.4106479262,-134.75809768
80m,3954763,3.954763,3.75380351,4.74216555,15.41797922,-19.01194116,-0.4095768092,-0.4096548330,-134.99454314
80m,3956100,3.956100,3.76324899,4.72966528,15.35568274,-18.90998417,-0.4118891685,-0.4085153839,-135.23561855
80m,3957438,3.957438,3.77367514,4.71594534,15.28937711,-18.80615498,-0.4142999219,-0.4073793424,-135.48256131
80m,3958775,3.958775,3.78671153,4.69890482,15.21351486,-18.70531669,-0.4168561237,-0.4063995409,-135.72770328
80m,3960113,3.960113,3.79834620,4.68380273,15.14481409,-18.60799799,-0.4192447170,-0.4053937864,-135.96227044
80m,3961450,3.961450,3.80895333,4.67012077,15.07994160,-18.50645643,-0.4216150649,-0.4042575426,-136.20401908
80m,3962788,3.962788,3.81881007,4.65747990,15.01861723,-18.40498530,-0.4239220542,-0.4030732365,-136.44413917
80m,3964125,3.964125,3.82976322,4.64351485,14.95359696,-18.30452011,-0.4262897964,-0.4019415628,-136.68388861
80m,3965463,3.965463,3.84204828,4.62795328,14.88343357,-18.20215145,-0.4287797070,-0.4008244197,-136.92997369
80m,3966800,3.966800,3.85374374,4.61323744,14.81640205,-18.10079935,-0.4312032272,-0.3996815871,-137.17261310
80m,3968138,3.968138,3.86380720,4.60065149,14.75750887,-18.00542884,-0.4334079905,-0.3985503152,-137.39919503
80m,3969475,3.969475,3.87402307,4.58794661,14.69669669,-17.90130790,-0.4357519438,-0.3972666136,-137.64517536
80m,3970813,3.970813,3.88480253,4.57461843,14.63600613,-17.80623958,-0.4379932605,-0.3961453382,-137.87206556
80m,3972150,3.972150,3.89740550,4.55913569,14.56703135,-17.70209413,-0.4404998733,-0.3949362983,-138.12174271
80m,3973488,3.973488,3.90891627,4.54508808,14.50357285,-17.60193372,-0.4428589735,-0.3937318026,-138.36072404
80m,3974825,3.974825,3.91966541,4.53204964,14.44360508,-17.50236040,-0.4451471802,-0.3924902517,-138.59708723
80m,3976163,3.976163,3.93023421,4.51930433,14.38503286,-17.40410938,-0.4473960689,-0.3912499284,-138.83015427
80m,3977500,3.977500,3.94075084,4.50669447,14.32610819,-17.30065124,-0.4497132767,-0.3899036410,-139.07454982
80m,3978838,3.978838,3.95144961,4.49393982,14.26787002,-17.20191995,-0.4519661067,-0.3886328383,-139.30869685
80m,3980175,3.980175,3.96391473,4.47917215,14.20346078,-17.10223913,-0.4543533533,-0.3874043320,-139.54743526
80m,3981513,3.981513,3.97529079,4.46578102,14.14412549,-17.00572901,-0.4566081911,-0.3861722953,-139.77742728
80m,3982850,3.982850,3.98467163,4.45479993,14.09339040,-16.91443346,-0.4586368740,-0.3849385434,-139.99292550
80m,3984188,3.984188,3.99626553,4.44130427,14.03223555,-16.80744422,-0.4610501016,-0.3835024325,-140.24624564
80m,3985525,3.985525,4.00807772,4.42764015,13.97139640,-16.70367323,-0.4634235047,-0.3821168428,-140.49264048
80m,3986863,3.986863,4.01893306,4.41515840,13.91603818,-16.60891868,-0.4655890023,-0.3808410104,-140.71762962
80m,3988200,3.988200,4.03012350,4.40236636,13.85971293,-16.51295147,-0.4677895155,-0.3795434699,-140.94567188
80m,3989538,3.989538,4.04090630,4.39011173,13.80438560,-16.41214223,-0.4700258619,-0.3781287649,-141.18384352
80m,3990875,3.990875,4.05062186,4.37912953,13.75432882,-16.31803127,-0.4720828913,-0.3767821745,-141.40568214
80m,3992213,3.992213,4.06349687,4.36466210,13.69177901,-16.21212839,-0.4745256522,-0.3753262910,-141.65774855
80m,3993550,3.993550,4.07442115,4.35246298,13.63812974,-16.11640225,-0.4766769166,-0.3739694941,-141.88459163
80m,3994888,3.994888,4.08512369,4.34057881,13.58465871,-16.01491376,-0.4788896739,-0.3724843551,-142.12392733
80m,3996225,3.996225,4.09555807,4.32905599,13.53287481,-15.91568671,-0.4810441878,-0.3710179236,-142.35785364
80m,3997563,3.997563,4.10657432,4.31695818,13.48004546,-15.81949492,-0.4831881305,-0.3696167343,-142.58567095
80m,3998900,3.998900,4.11772583,4.30478189,13.42686048,-15.72142679,-0.4853613849,-0.3681720976,-142.81777302
40m,7000250,7.000250,2.04310721,9.29976611,25.50218417,-8.88405074,-0.3063777757,-0.1537164331,-153.35607811
40m,7001588,7.001588,2.03555707,9.34128729,25.58743528,-8.83341704,-0.3051466915,-0.1525240932,-153.44234761
40m,7002925,7.002925,2.02836699,9.38120750,25.66825553,-8.78093438,-0.3039978941,-0.1513226367,-153.53701322
40m,7004263,7.004263,2.02168089,9.41866654,25.74233560,-8.72515359,-0.3029752025,-0.1500964906,-153.64579398
40m,7005600,7.005600,2.01516567,9.45548516,25.81744520,-8.68099705,-0.3018899507,-0.1490646748,-153.72114970
40m,7006938,7.006938,2.00792354,9.49678410,25.90159205,-8.63208366,-0.3006726508,-0.1479219979,-153.80418651
40m,7008275,7.008275,2.00096237,9.53685598,25.98322758,-8.58563839,-0.2994885521,-0.1468342312,-153.88205896
40m,7009613,7.009613,1.99354447,9.57996809,26.07037189,-8.53392219,-0.2982334911,-0.1456417699,-153.97151606
40m,7010950,7.010950,1.98681480,9.61945279,26.14959743,-8.48512221,-0.2970998141,-0.1445319584,-154.05818580
40m,7012288,7.012288,1.98090701,9.65441178,26.21984109,-8.44318186,-0.2960901536,-0.1435731787,-154.13140021
40m,7013625,7.013625,1.97331171,9.69976985,26.31280409,-8.39770403,-0.2947177013,-0.1424748598,-154.19956566
40m,7014963,7.014963,1.96657062,9.74042205,26.39403340,-8.34919453,-0.2935518406,-0.1413738151,-154.28465287
40m,7016300,7.016300,1.95949289,9.78351079,26.48063390,-8.30107957,-0.2922965571,-0.1402636982,-154.36515184
40m,7017638,7.017638,1.95308977,9.82285682,26.55936073,-8.25669693,-0.2911585737,-0.1392475712,-154.44038419
40m,7018975,7.018975,1.94670063,9.86246702,26.63954186,-8.21695333,-0.2899809051,-0.1383060576,-154.50124574
40m,7020313,7.020313,1.93966018,9.90652613,26.72918456,-8.17585717,-0.2886538027,-0.1373121517,-154.55964185
40m,7021650,7.021650,1.93302659,9.94843956,26.81270156,-8.13045303,-0.2874438253,-0.1362730556,-154.63503103
40m,7022988,7.022988,1.92631521,9.99124616,26.89861966,-8.08787357,-0.2861857393,-0.1352756095,-154.70061688
40m,7024325,7.024325,1.92018559,10.03070050,26.97704122,-8.04641247,-0.2850475358,-0.1343260582,-154.76826879
40m,7025663,7.025663,1.91342911,10.07459211,27.06554887,-8.00680849,-0.2837394836,-0.1333755010,-154.82350775
40m,7027000,7.027000,1.90684766,10.11775871,27.15313627,-7.97132932,-0.2824340343,-0.1324988783,-154.86721776
40m,7028338,7.028338,1.89998381,10.16321754,27.24452098,-7.93162663,-0.2810829681,-0.1315442397,-154.92083897
40m,7029675,7.029675,1.89341898,10.20712304,27.33133152,-7.88840161,-0.2798196330,-0.1305516284,-154.98829678
40m,7031013,7.031013,1.88885357,10.23790618,27.38888258,-7.84486644,-0.2790322384,-0.1296547611,-155.07765225
40m,7032350,7.032350,1.88117092,10.29017734,27.49690392,-7.81565859,-0.2773819147,-0.1288255457,-155.08825001
40m,7033688,7.033688,1.87486533,10.33352600,27.58420017,-7.78308642,-0.2760801546,-0.1280137205,-155.12363893
40m,7035025,7.035025,1.86785032,10.38223309,27.68202944,-7.74678475,-0.2746229754,-0.1271108633,-155.16266282
40m,7036363,7.036363,1.86186747,10.42418059,27.76454711,-7.70943996,-0.2734173916,-0.1262443529,-155.21592684
40m,7037700,7.037700,1.85615950,10.46455550,27.84416177,-7.67532334,-0.2722494530,-0.1254419817,-155.26158403
40m,7039038,7.039038,1.84964128,10.51109177,27.93755348,-7.64402817,-0.2708535758,-0.1246438989,-155.28862179
40m,7040375,7.040375,1.84335312,10.55642683,28.02853092,-7.61477901,-0.2694921840,-0.1238893302,-155.31109593
40m,7041713,7.041713,1.83689183,10.60346899,28.12154080,-7.57995470,-0.2681181349,-0.1230426066,-155.34904587
40m,7043050,7.043050,1.83101866,10.64663912,28.20668596,-7.54831176,-0.2668614518,-0.1222742670,-155.38304159
40m,7044388,7.044388,1.82519864,10.68980967,28.29184563,-7.51785100,-0.2656027394,-0.1215275070,-155.41336273
40m,7045725,7.045725,1.81893475,10.73671445,28.38631693,-7.49403173,-0.2641781526,-0.1208602670,-155.41612731
40m,7047063,7.047063,1.81282955,10.78287863,28.47759379,-7.46483855,-0.2628231167,-0.1201205366,-155.43772883
40m,7048400,7.048400,1.80678323,10.82904025,28.56821294,-7.43423158,-0.2614850315,-0.1193634361,-155.46411478
40m,7049738,7.049738,1.80124142,10.87174295,28.65206533,-7.40713632,-0.2602451671,-0.1186848395,-155.48463695
40m,7051075,7.051075,1.79496764,10.92054669,28.74708379,-7.37416351,-0.2588492809,-0.1178832279,-155.51488168
