band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
10m,29603585,29.603585,4.09162241,4.33339486,18.19422854,-33.36916004,-0.1831154916,-0.5789283204,-107.55220473
10m,29607240,29.607240,4.09489468,4.32978673,18.10934481,-33.18080206,-0.1866052753,-0.5780780137,-107.89023134
10m,29610895,29.610895,4.10097914,4.32309406,18.00890800,-32.98416930,-0.1903889402,-0.5773359915,-108.25108136
10m,29614550,29.614550,4.10765026,4.31578030,17.91038360,-32.79802237,-0.1940223254,-0.5766654356,-108.59580208
10m,29618205,29.618205,4.11544588,4.30726566,17.80417785,-32.60256111,-0.1978830851,-0.5759830399,-108.96052482
10m,29621860,29.621860,4.12015652,4.30213714,17.71738884,-32.41949373,-0.2013726006,-0.5751534747,-109.29615926
10m,29625515,29.625515,4.12482563,4.29706610,17.62935822,-32.23050394,-0.2049698125,-0.5742592465,-109.64295931
10m,29629170,29.629170,4.13114696,4.29022004,17.53338747,-32.03810259,-0.2087164647,-0.5734198084,-110.00076961
10m,29632825,29.632825,4.13702548,4.28387347,17.44318549,-31.85433067,-0.2122914084,-0.5725816643,-110.34285623
10m,29636480,29.636480,4.14675625,4.27340994,17.33082898,-31.65354704,-0.2163706356,-0.5718397607,-110.72545669
10m,29640135,29.640135,4.14802556,4.27204889,17.26398174,-31.47420525,-0.2196399310,-0.5706946946,-111.04992666
10m,29643790,29.643790,4.15371279,4.26596146,17.17611973,-31.28850502,-0.2232518766,-0.5697519094,-111.39725788
10m,29647445,29.647445,4.15946262,4.25982498,17.08701716,-31.09780755,-0.2269602923,-0.5687505073,-111.75450582
10m,29651100,29.651100,4.16566146,4.25322943,16.99904338,-30.91412725,-0.2305696687,-0.5677989626,-112.10090251
10m,29654755,29.654755,4.17503641,4.24329399,16.89293317,-30.71429921,-0.2346350985,-0.5668902534,-112.48459645
10m,29658410,29.658410,4.17657433,4.24166864,16.83095719,-30.54502314,-0.2377535132,-0.5657140238,-112.79563042
10m,29662065,29.662065,4.18141479,4.23656130,16.74883340,-30.35530716,-0.2414111535,-0.5645554381,-113.15217382
10m,29665720,29.665720,4.18787582,4.22976353,16.66169738,-30.16905042,-0.2450929461,-0.5634910804,-113.50684505
10m,29669375,29.669375,4.19396571,4.22337657,16.57890789,-29.98933645,-0.2486406310,-0.5624289310,-113.84943772
10m,29673030,29.673030,4.20245778,4.21450303,16.48433277,-29.80150469,-0.2524608735,-0.5614137502,-114.21286466
10m,29676685,29.676685,4.20352720,4.21338827,16.42443769,-29.62484303,-0.2556990809,-0.5600331663,-114.54041781
10m,29680340,29.680340,4.20834260,4.20837612,16.34598148,-29.43624724,-0.2593475939,-0.5587447245,-114.89889717
10m,29683995,29.683995,4.21438697,4.20210198,16.26612625,-29.25720366,-0.2628894498,-0.5575792025,-115.24310882
10m,29687650,29.687650,4.22158154,4.19465872,16.18000449,-29.07064271,-0.2666283470,-0.5563870901,-115.60438171
10m,29691305,29.691305,4.22492413,4.19120973,16.11205500,-28.89101612,-0.2700436695,-0.5550100074,-115.94553441
10m,29694960,29.694960,4.22880969,4.18720775,16.04260669,-28.71190693,-0.2734788485,-0.5536426864,-116.28765502
10m,29698615,29.698615,4.23413583,4.18173466,15.96561631,-28.52477919,-0.2771348055,-0.5522572267,-116.64850293
